Mine Name,Company Name,State,District,Coalfield,Area,Type,Production,Mine_Type,Peer_Mean,Peer_Std,Peer_Count,Peer_Production_ZScore,Peer_Production_Anomaly,Peer_Operational_Risk,Peer_Production_Category,Peer_Production_Direction
Aadocm,CCL,Jharkhand,BOKARO,E. Bokaro,Dhori Area,OC,2.613,Opencast,4.168157205240175,7.919370943015163,229,-0.19637383024870356,0,4.909345756217589,Normal,Lower than peer average
ABGC,BCCL,Jharkhand,DHANBAD,Jharia,Govindpur,OC,0.228,Opencast,4.168157205240175,7.919370943015163,229,-0.49753411395830244,0,12.43835284895756,Normal,Lower than peer average
Adasa (UG to OC),WCL,Maharashtra,NAGPUR,Kamptee/Silewara,Nagpur,OC,0.715,Opencast,4.168157205240175,7.919370943015163,229,-0.4360393306599483,0,10.900983266498708,Normal,Lower than peer average
Adriyala Saft Project,SCCL,Telangana,PEDDAPALLI,Godavari Valley,Adriyala,UG,1.47,Underground,0.2080848484848485,0.3309294635266063,165,3.8132450887489355,1,95.3311272187234,Highly Unusual,Higher than peer average
AGKCC,BCCL,Jharkhand,DHANBAD,Jharia,Katras,OC,0.02,Opencast,4.168157205240175,7.919370943015163,229,-0.5237988263321375,0,13.094970658303437,Normal,Lower than peer average
AKK OCP,CCL,Jharkhand,BOKARO,E. Bokaro,B & K Area,OC,5.36,Opencast,4.168157205240175,7.919370943015163,229,0.1504971548038198,0,3.762428870095495,Normal,Higher than peer average
AKWMC,BCCL,Jharkhand,DHANBAD,Jharia,Katras,OC,3.1,Opencast,4.168157205240175,7.919370943015163,229,-0.13487904695034938,0,3.3719761737587346,Normal,Lower than peer average
Amadand,SECL,Madhya Pradesh,SHAHDOL,Central India,Jamuna & Kotma,OC,1.38,Opencast,4.168157205240175,7.919370943015163,229,-0.3520680146570622,0,8.801700366426555,Normal,Lower than peer average
Amagamated Dhansar-Industry,BCCL,Jharkhand,DHANBAD,Jharia,Kusunda,OC,0.79,Opencast,4.168157205240175,7.919370943015163,229,-0.4265688814866905,0,10.664222037167262,Normal,Lower than peer average
Amalgamated BOCP,BCCL,Jharkhand,DHANBAD,Jharia,Block-II,OC,5.357,Opencast,4.168157205240175,7.919370943015163,229,0.15011833683688947,0,3.7529584209222366,Normal,Higher than peer average
Amalgamated Gondegaon Ghatrohana,WCL,Maharashtra,NAGPUR,Kamptee/Silewara,Nagpur,OC,3.501,Opencast,4.168157205240175,7.919370943015163,229,-0.0842437120373309,0,2.1060928009332724,Normal,Lower than peer average
Amalgamated Inder Kamptee OCM,WCL,Maharashtra,NAGPUR,Kamptee/Silewara,Nagpur,OC,3.09,Opencast,4.168157205240175,7.919370943015163,229,-0.1361417735067838,0,3.403544337669595,Normal,Lower than peer average
Amalgamated Yekona I & II,WCL,Maharashtra,CHANDRAPUR,Wardha,Majri,OC,2.75,Opencast,4.168157205240175,7.919370943015163,229,-0.1790744764255526,0,4.4768619106388154,Normal,Lower than peer average
Amalgameted Sudamdih-Patherdih,BCCL,Jharkhand,DHANBAD,Jharia,E.Jharia,OC,0.411,Opencast,4.168157205240175,7.919370943015163,229,-0.47442621797555334,0,11.860655449388833,Normal,Lower than peer average
Amelia (North ) Coal Mine,JPVL,Madhya Pradesh,SINGRAULI,Singrauli,Singrauli Main Basin,OC,3.92,Opencast,4.168157205240175,7.919370943015163,229,-0.031335469322730514,0,0.7833867330682629,Normal,Lower than peer average
Amelia Coal Block,THDC,Madhya Pradesh,SINGRAULI,Singrauli,Pidarwah,OC,1.251,Opencast,4.168157205240175,7.919370943015163,229,-0.3683571872350657,0,9.208929680876643,Normal,Lower than peer average
Amera,SECL,Chhattisgarh,SURGUJA,Central India,Bisrampur,OC,0.279,Opencast,4.168157205240175,7.919370943015163,229,-0.49109420852048713,0,12.277355213012179,Normal,Lower than peer average
Amgaon,SECL,Chhattisgarh,SURGUJA,Central India,Bisrampur,OC,1.0,Opencast,4.168157205240175,7.919370943015163,229,-0.40005162380156856,0,10.001290595039213,Normal,Lower than peer average
Amlai OC,SECL,Madhya Pradesh,SHAHDOL,Central India,Sohagpur,OC,2.025,Opencast,4.168157205240175,7.919370943015163,229,-0.2706221517670449,0,6.765553794176123,Normal,Lower than peer average
Amlohri,NCL,Madhya Pradesh,SINGRAULI,Singrauli,Amlohri,OC,22.003,Opencast,4.168157205240175,7.919370943015163,229,2.252052962677553,1,56.30132406693883,Unusual,Higher than peer average
AMP Colliery,BCCL,Jharkhand,DHANBAD,Jharia,Barora,Mixed,4.86,Mixed,0.6418571428571429,1.2806088009610512,14,3.2938574637135805,1,82.34643659283951,Highly Unusual,Higher than peer average
Amrapali OCP,CCL,Jharkhand,CHATRA,N.K.Coalfields,Amrapali,OC,22.581,Opencast,4.168157205240175,7.919370943015163,229,2.32503855763946,1,58.1259639409865,Unusual,Higher than peer average
Amritnagar Colliery,ECL,West Bengal,Bardhaman,Raniganj,Kunustoria,UG,0.052,Underground,0.2080848484848485,0.3309294635266063,165,-0.4716559439026785,0,11.791398597566962,Normal,Lower than peer average
Ananta OCP,MCL,Odisha,Angul,Talcher,Jagannath,OC,20.0,Opencast,4.168157205240175,7.919370943015163,229,1.9991288334237476,0,49.97822083559369,Normal,Higher than peer average
ARA Reorganisation,CCL,Jharkhand,RAMGARH,W.Bokaro,Kuju,OC,0.0,Opencast,4.168157205240175,7.919370943015163,229,-0.5263242794450063,0,13.158106986125157,Normal,Lower than peer average
Ashoka,CCL,Jharkhand,CHATRA,N.K.Coalfields,Piparwar,OC,9.853,Opencast,4.168157205240175,7.919370943015163,229,0.7178401966097853,0,17.946004915244632,Normal,Higher than peer average
Badjna Colliery,ECL,Jharkhand,DHANBAD,Mugma/Salanpur,Mugma,Mixed,0.105,Mixed,0.6418571428571429,1.2806088009610512,14,-0.4192202509105441,0,10.480506272763602,Normal,Lower than peer average
Bagdeva,SECL,Chhattisgarh,KORBA,Central India,Korba,UG,0.285,Underground,0.2080848484848485,0.3309294635266063,165,0.2324215882608095,0,5.810539706520237,Normal,Higher than peer average
Bahula Colliery,ECL,West Bengal,Bardhaman,Raniganj,Kenda,UG,0.048,Underground,0.2080848484848485,0.3309294635266063,165,-0.4837431118368156,0,12.09357779592039,Normal,Lower than peer average
Ballarpur 3 & 4 Pits,WCL,Maharashtra,CHANDRAPUR,Wardha,Ballarpur,UG,0.071,Underground,0.2080848484848485,0.3309294635266063,165,-0.4142418962155272,0,10.35604740538818,Normal,Lower than peer average
Ballarpur OCM,WCL,Maharashtra,CHANDRAPUR,Wardha,Ballarpur,OC,0.625,Opencast,4.168157205240175,7.919370943015163,229,-0.44740386966785767,0,11.18509674169644,Normal,Lower than peer average
Balram OCP,MCL,Odisha,Angul,Talcher,Hingula,OC,7.74,Opencast,4.168157205240175,7.919370943015163,229,0.4510260752352015,0,11.275651880880037,Normal,Higher than peer average
Balrampur,SECL,Chhattisgarh,SURGUJA,Central India,Bisrampur,UG,0.119,Underground,0.2080848484848485,0.3309294635266063,165,-0.26919588100588154,0,6.7298970251470385,Normal,Lower than peer average
Bangwar,SECL,Madhya Pradesh,SHAHDOL,Central India,Sohagpur,UG,0.65,Underground,0.2080848484848485,0.3309294635266063,165,1.335375662250823,0,33.38439155627058,Normal,Higher than peer average
Bankola Colliery,ECL,West Bengal,Bardhaman,Raniganj,Bankola,UG,0.157,Underground,0.2080848484848485,0.3309294635266063,165,-0.1543677856315787,0,3.8591946407894677,Normal,Lower than peer average
Bansra Colliery,ECL,West Bengal,Bardhaman,Raniganj,Kunustoria,Mixed,0.126,Mixed,0.6418571428571429,1.2806088009610512,14,-0.4028218004358634,0,10.070545010896586,Normal,Lower than peer average
Baranj,KPCL,Maharashtra,CHANDRAPUR,Warda Valley,Maijari,OC,2.5,Opencast,4.168157205240175,7.919370943015163,229,-0.21064264033641203,0,5.2660660084103,Normal,Lower than peer average
Barjora (North) Coal Mine,WBPDCL,West Bengal,BANKURA,Barjora North,Barjora North,OC,1.124,Opencast,4.168157205240175,7.919370943015163,229,-0.3843938145017823,0,9.609845362544558,Normal,Lower than peer average
Barmuri,ECL,Jharkhand,DHANBAD,Mugma/Salanpur,Mugma,OC,0.505,Opencast,4.168157205240175,7.919370943015163,229,-0.4625565883450702,0,11.563914708626754,Normal,Lower than peer average
Baroud OC,SECL,Chhattisgarh,RAIGARH,Central India,Raigarh,OC,4.2,Opencast,4.168157205240175,7.919370943015163,229,0.004020874257432071,0,0.10052185643580178,Normal,Higher than peer average
Bartarai,SECL,Madhya Pradesh,SHAHDOL,Central India,Jamuna & Kotma,UG,0.172,Underground,0.2080848484848485,0.3309294635266063,165,-0.10904090587856452,0,2.726022646964113,Normal,Lower than peer average
Basantimata -Dahibari,BCCL,Jharkhand,DHANBAD,Mugma,Chanch/Victoria,OC,0.546,Opencast,4.168157205240175,7.919370943015163,229,-0.4573794094636892,0,11.43448523659223,Normal,Lower than peer average
Basdeopur,BCCL,Jharkhand,DHANBAD,Jharia,Sijua,OC,0.14,Opencast,4.168157205240175,7.919370943015163,229,-0.508646107654925,0,12.716152691373125,Normal,Lower than peer average
Bastacolla,BCCL,Jharkhand,DHANBAD,Jharia,Bastacolla,OC,2.099,Opencast,4.168157205240175,7.919370943015163,229,-0.2612779752494305,0,6.531949381235763,Normal,Lower than peer average
Basundhara (West) OCP,MCL,Odisha,SUNDARGARH,IB Valley,Mahalaxmi,OC,1.432,Opencast,4.168157205240175,7.919370943015163,229,-0.34550183656360345,0,8.637545914090087,Normal,Lower than peer average
Behraband,SECL,Madhya Pradesh,SHAHDOL,Central India,Hasdeo,UG,0.6,Underground,0.2080848484848485,0.3309294635266063,165,1.1842860630741088,0,29.60715157685272,Normal,Higher than peer average
Bejdih Colliery,ECL,West Bengal,Bardhaman,Raniganj,Sodepur,UG,0.038,Underground,0.2080848484848485,0.3309294635266063,165,-0.5139610316721585,0,12.849025791803962,Normal,Lower than peer average
Belbaid Colliery,ECL,West Bengal,Bardhaman,Raniganj,Kunustoria,UG,0.044,Underground,0.2080848484848485,0.3309294635266063,165,-0.49583027977095273,0,12.395756994273817,Normal,Lower than peer average
Belgaon Coal Mine,SISCO,Maharashtra,CHANDRAPUR,Wardha Valley,Warora,UG,0.146,Underground,0.2080848484848485,0.3309294635266063,165,-0.18760749745045588,0,4.690187436261397,Normal,Lower than peer average
Bhadra,SECL,Madhya Pradesh,SHAHDOL,Central India,Jamuna & Kotma,UG,0.1,Underground,0.2080848484848485,0.3309294635266063,165,-0.3266099286930329,0,8.165248217325823,Normal,Lower than peer average
Bhanegaon OCM,WCL,Maharashtra,NAGPUR,Kamptee/Silewara,Nagpur,OC,1.15,Opencast,4.168157205240175,7.919370943015163,229,-0.3811107254550529,0,9.527768136376324,Normal,Lower than peer average
Bhanora West Block colliery & Bhanora OC patch (H),ECL,West Bengal,Bardhaman,Raniganj,Sripur,Mixed,0.028,Mixed,0.6418571428571429,1.2806088009610512,14,-0.4793479026510399,0,11.983697566275996,Normal,Lower than peer average
Bharatpur OCP,MCL,Odisha,Angul,Talcher,Bharatpur,OC,11.12,Opencast,4.168157205240175,7.919370943015163,229,0.8778276513100207,0,21.945691282750516,Normal,Higher than peer average
Bhatadi OC Mine,WCL,Maharashtra,CHANDRAPUR,Wardha,Chandrapur,OC,0.854,Opencast,4.168157205240175,7.919370943015163,229,-0.41848743152551043,0,10.462185788137761,Normal,Lower than peer average
Bhatgaon,SECL,Chhattisgarh,SURGUJA,Central India,Bhatgaon,UG,0.185,Underground,0.2080848484848485,0.3309294635266063,165,-0.06975761009261879,0,1.7439402523154697,Normal,Lower than peer average
Bhelatand Colliery,TSL,Jharkhand,DHANBAD,Jharia,Bhelatand,UG,0.219,Underground,0.2080848484848485,0.3309294635266063,165,0.03298331734754686,0,0.8245829336886714,Normal,Higher than peer average
Bhowra(S),BCCL,Jharkhand,DHANBAD,Jharia,E.Jharia,OC,0.707,Opencast,4.168157205240175,7.919370943015163,229,-0.4370495119050958,0,10.926237797627394,Normal,Lower than peer average
Bhubaneswari OCP,MCL,Odisha,Angul,Talcher,Bhubaneswari,OC,24.235,Opencast,4.168157205240175,7.919370943015163,229,2.533893530073706,1,63.34733825184266,Unusual,Higher than peer average
Bhurkunda,CCL,Jharkhand,RAMGARH,S.K.Coalfields,Barka-Sayal,UG,0.0,Underground,0.2080848484848485,0.3309294635266063,165,-0.6287891270464613,0,15.719728176161532,Normal,Lower than peer average
Bhurkunda (Sangum),CCL,Jharkhand,RAMGARH,S.K.Coalfields,Barka-Sayal,OC,0.138,Opencast,4.168157205240175,7.919370943015163,229,-0.5088986529662118,0,12.722466324155295,Normal,Lower than peer average
Bicharpur,UTCL,Madhya Pradesh,SHAHDOL,Sohagpur,Bicharpur,UG,0.75,Underground,0.2080848484848485,0.3309294635266063,165,1.6375548606042514,0,40.938871515106285,Normal,Higher than peer average
Bijari OC,SECL,Chhattisgarh,RAIGARH,Central India,Raigarh,OC,1.608,Opencast,4.168157205240175,7.919370943015163,229,-0.3232778491703584,0,8.08194622925896,Normal,Lower than peer average
Bijuri,SECL,Madhya Pradesh,SHAHDOL,Central India,Hasdeo,UG,0.715,Underground,0.2080848484848485,0.3309294635266063,165,1.5317921411805513,0,38.294803529513786,Normal,Higher than peer average
Bina Extn,NCL,Uttar Pradesh,SONBHADRA,Singrauli,Bina,OC,3.894,Opencast,4.168157205240175,7.919370943015163,229,-0.034618558369459866,0,0.8654639592364967,Normal,Lower than peer average
Block-B Project,NCL,Madhya Pradesh,SINGRAULI,Singrauli,Block-B,OC,8.027,Opencast,4.168157205240175,7.919370943015163,229,0.48726632740486797,0,12.1816581851217,Normal,Higher than peer average
Bokaro OC (Bermo),CCL,Jharkhand,BOKARO,E. Bokaro,B & K Area,OC,0.325,Opencast,4.168157205240175,7.919370943015163,229,-0.48528566636088893,0,12.132141659022224,Normal,Lower than peer average
Bonjemehari OC (Extn),ECL,West Bengal,Bardhaman,Mugma/Salanpur,Salanpur,OC,0.321,Opencast,4.168157205240175,7.919370943015163,229,-0.4857907569834627,0,12.144768924586566,Normal,Lower than peer average
C L Jambad OCP,ECL,West Bengal,Bardhaman,Raniganj,Kenda,OC,0.031,Opencast,4.168157205240175,7.919370943015163,229,-0.5224098271200597,0,13.060245678001491,Normal,Lower than peer average
Central Kajora Colliery,ECL,West Bengal,Bardhaman,Raniganj,Kajora,UG,0.071,Underground,0.2080848484848485,0.3309294635266063,165,-0.4142418962155272,0,10.35604740538818,Normal,Lower than peer average
Central Saunda,CCL,Jharkhand,RAMGARH,S.K.Coalfields,Barka-Sayal,UG,0.0,Underground,0.2080848484848485,0.3309294635266063,165,-0.6287891270464613,0,15.719728176161532,Normal,Lower than peer average
Chainpur(Sarubera) Colly.,CCL,Jharkhand,RAMGARH,W.Bokaro,Kuju,OC,0.0,Opencast,4.168157205240175,7.919370943015163,229,-0.5263242794450063,0,13.158106986125157,Normal,Lower than peer average
Chanda Rayatwari Colliery,WCL,Maharashtra,CHANDRAPUR,Wardha,Chandrapur,UG,0.0,Underground,0.2080848484848485,0.3309294635266063,165,-0.6287891270464613,0,15.719728176161532,Normal,Lower than peer average
Chapapur-II & Chappapur 10 Quarry (OC),ECL,Jharkhand,DHANBAD,Mugma/Salanpur,Mugma,Mixed,0.445,Mixed,0.6418571428571429,1.2806088009610512,14,-0.15372152893952362,0,3.8430382234880907,Normal,Lower than peer average
Chapuikhas Colliery,ECL,West Bengal,Bardhaman,Raniganj,Satgram,UG,0.024,Underground,0.2080848484848485,0.3309294635266063,165,-0.5562661194416385,0,13.906652986040962,Normal,Lower than peer average
Chasnalla Colliery,IISCO,Jharkhand,DHANBAD,Jharia,Chasnala,UG,0.104,Underground,0.2080848484848485,0.3309294635266063,165,-0.3145227607588958,0,7.863069018972395,Normal,Lower than peer average
Chatti Bariatu Coal Mining Project,NTPC,Jharkhand,HAZARIBAGH,North Karanpura,Keredari,OC,3.304,Opencast,4.168157205240175,7.919370943015163,229,-0.10911942519908814,0,2.7279856299772036,Normal,Lower than peer average
Chhal OC,SECL,Chhattisgarh,RAIGARH,Central India,Raigarh,OC,5.512,Opencast,4.168157205240175,7.919370943015163,229,0.16969059846162224,0,4.242264961540556,Normal,Higher than peer average
Chhatarpur -II,WCL,Madhya Pradesh,BETUL,Pathakhera,Pathakhera,UG,0.052,Underground,0.2080848484848485,0.3309294635266063,165,-0.4716559439026785,0,11.791398597566962,Normal,Lower than peer average
Chhatarpur 1,WCL,Madhya Pradesh,BETUL,Pathakhera,Pathakhera,UG,0.65,Underground,0.2080848484848485,0.3309294635266063,165,1.335375662250823,0,33.38439155627058,Normal,Higher than peer average
Chhinda,WCL,Madhya Pradesh,CHHINDWARA,Pench & Kanhan,Pench,OC,0.0,Opencast,4.168157205240175,7.919370943015163,229,-0.5263242794450063,0,13.158106986125157,Normal,Lower than peer average
Chinakuri Mine III,ECL,West Bengal,Bardhaman,Raniganj,Sodepur,UG,0.069,Underground,0.2080848484848485,0.3309294635266063,165,-0.42028548018259565,0,10.50713700456489,Normal,Lower than peer average
Chirimiri,SECL,Chhattisgarh,KOREA,Central India,Chirimiri,OC,0.961,Opencast,4.168157205240175,7.919370943015163,229,-0.40497625737166265,0,10.124406434291567,Normal,Lower than peer average
Chitra East OCP,ECL,Jharkhand,DEOGHAR,Saherjuri Coalfield,S. P. Mines,OC,1.755,Opencast,4.168157205240175,7.919370943015163,229,-0.3047157687907731,0,7.617894219769328,Normal,Lower than peer average
Chora 10 Pit Colliery,ECL,West Bengal,Bardhaman,Raniganj,Kenda,UG,0.041,Underground,0.2080848484848485,0.3309294635266063,165,-0.5048956557215556,0,12.622391393038889,Normal,Lower than peer average
Chora 7&9 Pits Colliery,ECL,West Bengal,Bardhaman,Raniganj,Kenda,UG,0.064,Underground,0.2080848484848485,0.3309294635266063,165,-0.4353944401002671,0,10.884861002506678,Normal,Lower than peer average
Chora Block Incline UG & Shankarpur OC & Banbahal OC,ECL,West Bengal,Bardhaman,Raniganj,Kenda,Mixed,0.277,Mixed,0.6418571428571429,1.2806088009610512,14,-0.284909132736969,0,7.122728318424225,Normal,Lower than peer average
Churcha RO,SECL,Chhattisgarh,KOREA,Central India,Baikunthpur,UG,1.408,Underground,0.2080848484848485,0.3309294635266063,165,3.62589398576981,1,90.64734964424524,Highly Unusual,Higher than peer average
Dabor Ph-II & III OC,ECL,West Bengal,Bardhaman,Mugma/Salanpur,Salanpur,OC,0.335,Opencast,4.168157205240175,7.919370943015163,229,-0.4840229398044546,0,12.100573495111364,Normal,Lower than peer average
Dakra Bukbuka OC,CCL,Jharkhand,RANCHI,N.K.Coalfields,North Karanpura,OC,0.293,Opencast,4.168157205240175,7.919370943015163,229,-0.489326391341479,0,12.233159783536975,Normal,Lower than peer average
Dalurband OC,ECL,West Bengal,Bardhaman,Raniganj,Pandaveswar,OC,0.729,Opencast,4.168157205240175,7.919370943015163,229,-0.4342715134809401,0,10.856787837023504,Normal,Lower than peer average
Damini,SECL,Madhya Pradesh,SHAHDOL,Central India,Sohagpur,UG,0.265,Underground,0.2080848484848485,0.3309294635266063,165,0.17198574859012394,0,4.299643714753099,Normal,Higher than peer average
Damoda,BCCL,Jharkhand,DHANBAD,Jharia,Barora,OC,0.556,Opencast,4.168157205240175,7.919370943015163,229,-0.4561166829072549,0,11.402917072681372,Normal,Lower than peer average
Dhankasa & Jamunia,WCL,Madhya Pradesh,CHHINDWARA,Pench & Kanhan,Pench,UG,0.0,Underground,0.2080848484848485,0.3309294635266063,165,-0.6287891270464613,0,15.719728176161532,Normal,Lower than peer average
Dhanpuri,SECL,Madhya Pradesh,SHAHDOL,Central India,Sohagpur,OC,0.128,Opencast,4.168157205240175,7.919370943015163,229,-0.5101613795226462,0,12.754034488066154,Normal,Lower than peer average
Dhelwadih Colliery,SECL,Chhattisgarh,KORBA,Central India,Korba,UG,0.205,Underground,0.2080848484848485,0.3309294635266063,165,-0.00932177042193315,0,0.23304426054832875,Normal,Lower than peer average
Dhemomain Incl Colliery,ECL,West Bengal,Bardhaman,Raniganj,Sodepur,UG,0.023,Underground,0.2080848484848485,0.3309294635266063,165,-0.5592879114251728,0,13.98219778562932,Normal,Lower than peer average
Dhemomain Pit Colliery,ECL,West Bengal,Bardhaman,Raniganj,Sodepur,UG,0.025,Underground,0.2080848484848485,0.3309294635266063,165,-0.5532443274581041,0,13.831108186452603,Normal,Lower than peer average
Dhoptala OC (Sasti Colliery),WCL,Maharashtra,CHANDRAPUR,Wardha,Ballarpur,OC,1.681,Opencast,4.168157205240175,7.919370943015163,229,-0.3140599453083875,0,7.851498632709688,Normal,Lower than peer average
Dhori Khas(UG),CCL,Jharkhand,BOKARO,E. Bokaro,Dhori Area,UG,0.136,Underground,0.2080848484848485,0.3309294635266063,165,-0.21782541728579866,0,5.445635432144966,Normal,Lower than peer average
Dipka,SECL,Chhattisgarh,KORBA,Central India,Dipka,OC,33.417,Opencast,4.168157205240175,7.919370943015163,229,3.6933290541917514,1,92.33322635479378,Highly Unusual,Higher than peer average
Dubeswari Colliery,ECL,West Bengal,PURULIA,Raniganj,Sodepur,UG,0.052,Underground,0.2080848484848485,0.3309294635266063,165,-0.4716559439026785,0,11.791398597566962,Normal,Lower than peer average
Dudhichua Project,NCL,Uttar Pradesh,SONBHADRA,Singrauli,Dudhichua,OC,9.272,Opencast,4.168157205240175,7.919370943015163,229,0.644475783680948,0,16.111894592023702,Normal,Higher than peer average
Dulanga Coal Mining Project,NTPC,Odisha,SUNDARGARH,IB Vlley,Dulanga,OC,7.0,Opencast,4.168157205240175,7.919370943015163,229,0.35758431005905755,0,8.939607751476439,Normal,Higher than peer average
Durgapur Open Cast,WCL,Maharashtra,CHANDRAPUR,Wardha,Chandrapur,OC,2.5,Opencast,4.168157205240175,7.919370943015163,229,-0.21064264033641203,0,5.2660660084103,Normal,Lower than peer average
Durgapur Rayatwari Colly,WCL,Maharashtra,CHANDRAPUR,Wardha,Chandrapur,UG,0.1,Underground,0.2080848484848485,0.3309294635266063,165,-0.3266099286930329,0,8.165248217325823,Normal,Lower than peer average
DVC Tubed Mines,DVC,Jharkhand,LATEHAR,Auranga,DVC Tubed,OC,1.52,Opencast,4.168157205240175,7.919370943015163,229,-0.3343898428669809,0,8.359746071674524,Normal,Lower than peer average
E.Basuria,BCCL,Jharkhand,DHANBAD,Jharia,Kusunda,OC,0.142,Opencast,4.168157205240175,7.919370943015163,229,-0.5083935623436381,0,12.709839058590951,Normal,Lower than peer average
Ena,BCCL,Jharkhand,DHANBAD,Jharia,Kusunda,OC,2.998,Opencast,4.168157205240175,7.919370943015163,229,-0.14775885782598003,0,3.6939714456495008,Normal,Lower than peer average
G & G B Coal Mine,WBPDCL,West Bengal,BIRBHUM,Raniganj,Gangaramchak,OC,3.0,Opencast,4.168157205240175,7.919370943015163,229,-0.14750631251469318,0,3.6876578128673296,Normal,Lower than peer average
Gare Palma IV 6,JSPL,Chhattisgarh,RAIGARH,Mand-Raigarh,Raigarh,OC,1.803,Opencast,4.168157205240175,7.919370943015163,229,-0.2986546813198881,0,7.466367032997202,Normal,Lower than peer average
Gare Palma IV-2&3,BALCO,Chhattisgarh,KORBA,Hasdeo-Arand,Korba,OC,1.0,Opencast,4.168157205240175,7.919370943015163,229,-0.40005162380156856,0,10.001290595039213,Normal,Lower than peer average
Gare Palma IV/1,JPL,Chhattisgarh,RAIGARH,Mand Raigarh,Gare Palma,OC,7.195,Opencast,4.168157205240175,7.919370943015163,229,0.38220747790952797,0,9.5551869477382,Normal,Higher than peer average
Gare Palma IV/2&3,JPL,Chhattisgarh,RAIGARH,Mand- Raigarh,Gare Palma,OC,0.712,Opencast,4.168157205240175,7.919370943015163,229,-0.4364181486268786,0,10.910453715671965,Normal,Lower than peer average
Gare Palma IV/2&3,SECL,Chhattisgarh,RAIGARH,Central India,Raigarh,OC,0.16,Opencast,4.168157205240175,7.919370943015163,229,-0.5061206545420562,0,12.653016363551405,Normal,Lower than peer average
Gare Palma IV/7,SEML,Chhattisgarh,RAIGARH,Mand Raigarh,Tamnar Tehsil,OC,1.44,Opencast,4.168157205240175,7.919370943015163,229,-0.344491655318456,0,8.6122913829614,Normal,Lower than peer average
Gare Palma Sector III,CSPGCL,Chhattisgarh,RAIGARH,Mand Raigarh,Raigarh,OC,4.003,Opencast,4.168157205240175,7.919370943015163,229,-0.02085483890432516,0,0.521370972608129,Normal,Lower than peer average
Garjanbahal OCP,MCL,Odisha,SUNDARGARH,IB Valley,Basundhara,OC,18.2,Opencast,4.168157205240175,7.919370943015163,229,1.7718380532655598,0,44.295951331638996,Normal,Higher than peer average
Gayatri,SECL,Chhattisgarh,SURGUJA,Central India,Bisrampur,UG,0.579,Underground,0.2080848484848485,0.3309294635266063,165,1.1208284314198889,0,28.020710785497222,Normal,Higher than peer average
Gevra,SECL,Chhattisgarh,KORBA,Central India,Gevra,OC,59.107,Opencast,4.168157205240175,7.919370943015163,229,6.9372735776716645,1,100.0,Highly Unusual,Higher than peer average
"Ghonsa,",WCL,Maharashtra,YAVATMAL,Wardha Valley,Wani North,OC,0.6,Opencast,4.168157205240175,7.919370943015163,229,-0.4505606860589436,0,11.26401715147359,Normal,Lower than peer average
Gidi `A',CCL,Jharkhand,HAZARIBAGH,S.K.Coalfields,Argada,OC,0.494,Opencast,4.168157205240175,7.919370943015163,229,-0.46394558755714804,0,11.598639688928701,Normal,Lower than peer average
Gidi `C',CCL,Jharkhand,HAZARIBAGH,S.K.Coalfields,Argada,OC,0.599,Opencast,4.168157205240175,7.919370943015163,229,-0.450686958714587,0,11.267173967864675,Normal,Lower than peer average
Giridih OC,CCL,Jharkhand,GIRIDIH,Giridih,Giridih OC,OC,0.0,Opencast,4.168157205240175,7.919370943015163,229,-0.5263242794450063,0,13.158106986125157,Normal,Lower than peer average
Godavari Khani 1 & 3,SCCL,Telangana,KHAMMAM,Godavari Valley,Ramagundam-I,UG,0.169,Underground,0.2080848484848485,0.3309294635266063,165,-0.11810628182916728,0,2.952657045729182,Normal,Lower than peer average
Godavari Khani-11 Incline,SCCL,Telangana,PEDDAPALLI,Godavari Valley,Ramagundam-I,UG,0.606,Underground,0.2080848484848485,0.3309294635266063,165,1.2024168149753145,0,30.06042037438286,Normal,Higher than peer average
Godavari Khani-2 & 2A,SCCL,Telangana,KHAMMAM,Godavari Valley,Ramagundam-I,UG,0.215,Underground,0.2080848484848485,0.3309294635266063,165,0.020896149413409712,0,0.5224037353352428,Normal,Higher than peer average
Godavarikhani V OC,SCCL,Telangana,PEDDAPALLI,Godavari Valley,Ramagundam-I,OC,3.505,Opencast,4.168157205240175,7.919370943015163,229,-0.08373862141475716,0,2.093465535368929,Normal,Lower than peer average
Gokul OC Mine + Gokul Extn.,WCL,Maharashtra,NAGPUR,Umrer,Umrer,OC,1.807,Opencast,4.168157205240175,7.919370943015163,229,-0.29814959069731434,0,7.453739767432858,Normal,Lower than peer average
Gondudih/Khas Kusunda,BCCL,Jharkhand,DHANBAD,Jharia,Kusunda,OC,1.45,Opencast,4.168157205240175,7.919370943015163,229,-0.34322892876202155,0,8.580723219050538,Normal,Lower than peer average
Gopalichuck,BCCL,Jharkhand,DHANBAD,Jharia,P.B.Project,OC,0.358,Opencast,4.168157205240175,7.919370943015163,229,-0.48111866872465553,0,12.027966718116389,Normal,Lower than peer average
Gopinathpur,ECL,Jharkhand,DHANBAD,Mugma/Salanpur,Mugma,OC,0.0,Opencast,4.168157205240175,7.919370943015163,229,-0.5263242794450063,0,13.158106986125157,Normal,Lower than peer average
Gotitoria E & W,BSMPL,Madhya Pradesh,Narsinghpur,Mohpani,Dharamsthal,OC,0.3,Opencast,4.168157205240175,7.919370943015163,229,-0.48844248275197494,0,12.211062068799373,Normal,Lower than peer average
